PID,SPLIT
214827,dev
214836,test
214841,train
214850,dev
214852,test
214856,train
214859,train
214860,train
214862,train
214879,train
214890,train
214897,dev
214898,train
214903,train
214907,train
214910,train
214911,train
214914,dev
214915,dev
214916,train
214917,train
214923,dev
214929,dev
214933,train
214935,test
214936,test
214946,dev
214951,train
214952,train
214957,test
214959,dev
214969,train
214970,dev
214975,train
214989,train
214993,train
214994,train
215002,train
215006,dev
215009,train
215010,train
215013,dev
215022,train
215028,test
215036,train
215038,train
215045,train
215046,train
215047,train
215053,train
215065,train
215066,test
215068,train
215070,train
215081,test
215087,train
215089,train
215094,test
215095,train
215101,dev
215115,dev
215120,train
215128,train
215137,dev
215138,train
215139,train
215144,test
215148,train
215151,train
215152,train
215155,train
215162,train
215168,train
215169,train
215177,train
215182,train
215186,train
215190,train
215191,train
215193,train
215209,dev
215213,test
215216,test
215220,test
215221,train
215229,train
215230,train
215245,train
215246,train
215248,train
215251,train
215256,train
215259,dev
215264,train
215269,dev
215280,train
215281,dev
215282,train
215288,train
215290,train
215294,test
215311,test
215319,train
215320,train
215325,train
215326,train
215329,dev
215333,train
215336,train
215340,train
215342,test
215343,dev
215347,train
215353,train
215354,train
215356,test
215359,test
215360,dev
215361,train
215375,train
215389,test
215390,train
215394,train
215398,train
215401,train
215402,train
215407,train
215411,train
215417,train
215420,test
215425,train
215426,test
215433,test
215435,train
215446,test
215449,test
215450,train
215462,train
215463,train
215473,train
215474,train
215478,train
215485,train
215489,train
215503,test
215514,train
215524,train
215525,dev
215527,train
215528,train
215532,train
215545,train
215549,test
215555,train
215557,train
215560,test
215562,train
215564,train
215565,train
215567,train
215571,train
215573,dev
215575,train
215577,train
215578,train
215585,train
215594,train
215598,dev
215599,train
215601,train
215602,train
215605,train
215610,test
215612,train
215615,train
215620,test
215626,train
215634,train
215636,dev
215638,train
215639,dev
215643,train
215647,train
215649,train
215651,train
215652,dev
215657,train
215661,train
215663,train
215667,train
215671,dev
215677,dev
215678,train
215687,train
215689,train
215706,train
215707,test
215709,train
215713,dev
215719,train
215723,train
215724,test
215725,test
215733,train
215736,train
215737,dev
215740,train
215744,train
215754,test
215757,train
215764,dev
215768,test
215776,train
215784,test
215785,train
215804,train
215812,train
215814,test
215816,train
215818,train
215825,train
215829,dev
215832,test
215834,train
215835,test
215843,dev
215845,train
215853,dev
215854,train
215855,train
215861,train
215862,train
215867,train
215869,dev
215873,test
215876,train
215880,train
215885,train
215887,test
215893,train
215898,test
215899,train
215905,dev
215907,dev
215911,train
215912,train
215914,train
215915,train
215926,train
215927,test
215930,train
215932,train
215933,train
215935,train
215938,train
215943,train
215958,train
215965,train
215969,train
215970,train
215971,dev
215976,train
215982,train
215984,train
215985,train
215998,train
215999,dev
216002,train
216009,train
216012,train
216015,test
216025,train
216026,train
216030,test
216031,test
216032,dev
216034,train
216035,test
216039,dev
216041,test
216042,train
216046,train
216048,train
216051,train
216054,train
216056,train
216058,train
216061,dev
216064,train
216073,train
216080,dev
216083,test
216084,train
216085,dev
216087,train
216088,train
216089,dev
216097,test
216101,train
216103,dev
216107,train
216109,train
216110,dev
216127,train
216128,train
216129,dev
216131,train
216137,train
216140,train
216143,train
216147,train
216149,train
216155,train
216157,train
216158,dev
216160,train
216174,train
216185,train
216199,train
216201,dev
216211,train
216212,train
216213,test
216216,dev
216218,train
216220,train
216221,dev
216224,train
216227,train
216228,train
216229,train
216236,dev
216238,train
216250,train
216252,train
216269,test
216273,test
216276,train
216277,dev
216278,train
216286,dev
216296,train
216308,test
216311,test
216317,train
216319,train
216321,test
216326,train
216328,train
216329,test
216336,train
216337,train
216345,train
216348,train
216350,train
216359,train
216361,test
216363,train
216366,train
216368,dev
216370,train
216372,train
216379,train
216386,test
216391,dev
216395,train
216399,train
216405,train
216409,train
216411,train
216414,train
216418,train
216420,train
216422,train
216424,train
216426,dev
216427,train
216428,dev
216429,dev
216432,train
216434,train
216441,dev
216444,train
216446,train
216447,train
216450,train
216459,train
216465,train
216473,test
216476,train
216482,train
216484,train
216487,train
216500,test
216501,dev
216509,train
216515,train
216518,train
216520,train
216522,train
216528,train
216532,train
216533,train
216545,test
216546,dev
216556,train
216565,test
216579,train
216583,test
216585,train
216591,train
216594,test
216599,train
216601,dev
216604,train
216611,train
216616,train
216622,train
216624,train
216627,train
216636,train
216638,dev
216640,dev
216641,train
216653,train
216654,train
216664,dev
216666,test
216670,train
216671,train
216672,train
216675,train
216676,train
216685,train
216692,train
216693,dev
216698,train
216704,test
216709,train
216711,train
216715,train
216718,train
216722,dev
216724,train
216726,train
216727,train
216730,train
216742,train
216746,train
216748,train
216749,train
216751,dev
216756,train
216759,dev
216762,train
216767,train
216769,train
216774,train
216778,train
216782,dev
216790,test
216791,train
216793,train
216801,train
216803,train
216808,train
216809,train
216813,test
216820,train
216826,train
216841,test
216843,train
216844,train
216845,train
216848,train
216853,dev
216867,train
216869,train
216871,test
216873,test
216886,train
216887,train
216888,test
216894,train
216900,test
216902,train
216904,test
216905,test
216918,dev
216921,train
216924,train
216925,train
216929,train
216938,train
216940,train
216941,train
216943,dev
216948,test
216951,test
216952,train
216957,dev
216968,train
216972,test
216974,train
216978,train
216981,dev
216982,train
216986,train
216990,train
217004,train
217011,train
217016,dev
217020,train
217021,dev
217022,train
217026,train
217027,train
217032,dev
217038,dev
217039,train
217044,train
217048,test
217053,train
217058,train
217063,train
217070,dev
217072,test
217075,test
217076,train
217077,test
217079,dev
217084,train
217089,train
217090,train
217093,train
217094,train
217109,train
217110,train
217118,train
217119,train
217121,train
217124,train
217126,train
217128,train
217129,train
217130,train
217143,train
217147,train
217150,train
217152,train
217153,train
217159,train
217161,train
217164,train
217171,dev
217176,train
217181,train
217192,dev
217203,train
217207,train
217208,train
217209,train
217212,train
217225,dev
217233,test
217237,train
217238,dev
217244,train
217245,dev
217246,train
217254,train
217255,train
217262,test
217264,test
217267,test
217268,dev
217269,train
217279,test
217282,train
217287,train
217288,train
217292,test
217293,train
217295,train
217296,train
217301,train
217304,train
217307,train
217313,train
217318,train
217322,test
217323,test
217333,train
217338,train
217345,train
217346,dev
217353,train
217356,train
217357,train
217359,train
217360,train
217365,train
217367,train
217385,dev
217388,train
217395,train
217397,train
217403,train
217413,train
217421,dev
217422,train
217438,test
217439,train
217440,dev
217444,train
217445,train
217446,test
217447,train
217448,test
217460,dev
217465,train
217475,dev
217482,train
217490,train
217492,train
217496,dev
217501,dev
217509,train
217514,train
217517,train
217518,train
217521,train
217525,train
217532,train
217540,train
217541,train
217549,train
217560,train
217562,train
217565,train
217574,dev
217584,test
217586,train
217587,train
217589,dev
217593,train
217594,test
217596,train
217598,train
217604,dev
217607,test
217617,train
217634,train
217648,train
217655,train
217657,dev
217662,train
217666,train
217673,train
217675,dev
217676,test
217680,train
217688,train
217693,train
217700,train
217701,train
217702,train
217710,train
217712,train
217713,train
217714,train
217724,dev
217728,train
217729,dev
217730,train
217743,train
217744,train
217755,train
217756,train
217770,train
217780,train
217784,train
217792,train
217793,train
217797,train
217801,test
217809,train
217812,train
217813,dev
217824,test
217825,train
217847,train
217851,train
217865,dev
217867,train
217877,train
217880,test
217885,train
217895,test
217896,train
217909,train
217912,test
217915,dev
217917,train
217923,train
217943,train
217951,test
217952,train
217956,dev
217966,train
217975,train
217982,train
217986,train
217988,train
217991,test
217997,train
218000,dev
218002,test
218012,train
218013,dev
218014,train
218020,train
218021,train
218024,train
218025,test
218028,test
218030,train
218035,train
218036,train
218037,test
218044,train
218045,test
218046,train
218051,train
218056,dev
218066,dev
218072,train
218077,train
218082,dev
218088,test
218098,train
218104,train
218109,train
218116,dev
218127,test
218128,train
218134,train
218135,train
218148,train
218155,train
218156,train
218159,train
218167,dev
218168,train
218169,train
218172,dev
218174,train
218176,dev
218179,dev
218187,train
218198,train
218208,train
218209,train
218216,train
218217,train
218224,test
218227,train
218230,train
218231,dev
218238,train
218242,train
218247,train
218248,train
218252,train
218258,test
218271,train
218272,train
218277,dev
218278,train
218279,dev
218282,train
218283,dev
218285,train
218288,dev
218293,train
218295,test
218296,train
218299,train
218302,train
218303,dev
218304,train
218305,train
218307,train
218308,dev
218309,train
218313,train
218315,dev
218316,train
218317,train
218320,train
218324,train
218325,train
218328,train
218335,train
218338,train
218342,train
218343,test
218346,train
218349,test
218357,dev
218358,train
218367,train
218368,train
218371,train
218372,test
218377,train
218383,train
218385,train
218389,dev
218391,train
218394,dev
218396,train
218397,train
218401,train
218406,train
218410,train
218414,train
218417,train
218422,train
218423,train
218429,dev
218431,dev
218432,dev
218435,train
218439,train
218445,train
218448,test
218453,train
218455,train
218458,train
218463,train
218467,dev
218475,train
218476,test
218481,train
218482,test
218485,train
218489,train
218492,train
218499,train
218508,train
218510,train
218517,test
218520,train
218521,train
218522,test
218523,train
218524,train
218525,test
218529,dev
218535,train
218548,train
218549,dev
218551,train
218553,train
218569,dev
218579,train
218607,dev
218608,train
218611,train
218618,train
218621,train
218630,train
218632,train
218637,dev
218642,test
218648,train
218652,test
218657,test
218660,train
218662,dev
